DESCRIÇÃO,UNIDADE,UF,Preço.Entregue,Preço.Final,REF,PEI,Região
Motorista de veículo leve,h,SE,10.25,10.25,202301,MDO,Nordestes
Motorista de veículo leve,h,TO,8.69,8.69,202301,MDO,Norte
Motorista de veículo especial,h,AC,10.5879,10.5879,202301,MDO,Norte
Motorista de veículo especial,h,BA,14.06,14.06,202301,MDO,Nordestes
Motorista de veículo especial,h,CE,13.69,13.69,202301,MDO,Nordestes
Motorista de veículo especial,h,MA,12.67,12.67,202301,MDO,Nordestes
Motorista de veículo especial,h,MS,13.32,13.32,202301,MDO,Centro-Oeste
Encarregado de turma,mês,CE,3011.8,3011.8,202301,MDO,Nordestes
Encarregado de turma,mês,ES,2663.6,2663.6,202301,MDO,Sudeste
Encarregado de turma,mês,PB,1899.64,1899.64,202301,MDO,Nordestes
Encarregado de turma,mês,SE,2048.22,2048.22,202301,MDO,Nordestes
Técnico de segurança do trabalho,mês,AL,3093.2,3093.2,202301,MDO,Nordestes
Técnico de segurança do trabalho,mês,BA,3093.2,3093.2,202301,MDO,Nordestes
Técnico de segurança do trabalho,mês,CE,3093.2,3093.2,202301,MDO,Nordestes
Técnico de segurança do trabalho,mês,MA,3093.2,3093.2,202301,MDO,Nordestes
Técnico de segurança do trabalho,mês,PB,3093.2,3093.2,202301,MDO,Nordestes
Técnico de segurança do trabalho,mês,PE,3093.2,3093.2,202301,MDO,Nordestes
Técnico de segurança do trabalho,mês,PI,3093.2,3093.2,202301,MDO,Nordestes
Técnico de segurança do trabalho,mês,RN,3093.2,3093.2,202301,MDO,Nordestes
Técnico de segurança do trabalho,mês,SE,3093.2,3093.2,202301,MDO,Nordestes
Piloto fluvial,mês,AC,3055.99,3055.99,202301,MDO,Norte
Piloto fluvial,mês,AL,3055.99,3055.99,202301,MDO,Nordestes
Piloto fluvial,mês,AM,3055.99,3055.99,202301,MDO,Norte
Piloto fluvial,mês,AP,3055.99,3055.99,202301,MDO,Norte
Piloto fluvial,mês,BA,3055.99,3055.99,202301,MDO,Nordestes
Piloto fluvial,mês,CE,3055.99,3055.99,202301,MDO,Nordestes
Piloto fluvial,mês,DF,3055.99,3055.99,202301,MDO,Centro-Oeste
Piloto fluvial,mês,ES,3055.99,3055.99,202301,MDO,Sudeste
Piloto fluvial,mês,GO,3055.99,3055.99,202301,MDO,Centro-Oeste
Piloto fluvial,mês,MA,3055.99,3055.99,202301,MDO,Nordestes
Piloto fluvial,mês,MG,3055.99,3055.99,202301,MDO,Sudeste
Piloto fluvial,mês,MS,3055.99,3055.99,202301,MDO,Centro-Oeste
Piloto fluvial,mês,MT,3055.99,3055.99,202301,MDO,Centro-Oeste
Piloto fluvial,mês,PA,3055.99,3055.99,202301,MDO,Norte
Piloto fluvial,mês,PB,3055.99,3055.99,202301,MDO,Nordestes
Piloto fluvial,mês,PE,3055.99,3055.99,202301,MDO,Nordestes
Piloto fluvial,mês,PI,3055.99,3055.99,202301,MDO,Nordestes
Piloto fluvial,mês,PR,3055.99,3055.99,202301,MDO,Sul
Piloto fluvial,mês,RJ,3055.99,3055.99,202301,MDO,Sudeste
Piloto fluvial,mês,RN,3055.99,3055.99,202301,MDO,Nordestes
Piloto fluvial,mês,RO,3055.99,3055.99,202301,MDO,Norte
Piloto fluvial,mês,RR,3055.99,3055.99,202301,MDO,Norte
Piloto fluvial,mês,RS,3055.99,3055.99,202301,MDO,Sul
Piloto fluvial,mês,SC,3055.99,3055.99,202301,MDO,Sul
Piloto fluvial,mês,SE,3055.99,3055.99,202301,MDO,Nordestes
Piloto fluvial,mês,SP,3055.99,3055.99,202301,MDO,Sudeste
Piloto fluvial,mês,TO,3055.99,3055.99,202301,MDO,Norte
Frentista de túnel,h,BA,10.25,10.25,202301,MDO,Nordestes
Frentista de túnel,h,RJ,11.58,11.58,202301,MDO,Sudeste
Frentista de túnel,h,SE,7.128,7.128,202301,MDO,Nordestes
Porteiro,mês,AC,1680.54,1680.54,202301,MDO,Norte
Porteiro,mês,AM,1680.54,1680.54,202301,MDO,Norte
Porteiro,mês,AP,1680.54,1680.54,202301,MDO,Norte
Porteiro,mês,DF,1656.6,1656.6,202301,MDO,Centro-Oeste
Porteiro,mês,ES,1707.69,1707.69,202301,MDO,Sudeste
Porteiro,mês,GO,1656.6,1656.6,202301,MDO,Centro-Oeste
Porteiro,mês,MG,1707.69,1707.69,202301,MDO,Sudeste
Porteiro,mês,MS,1656.6,1656.6,202301,MDO,Centro-Oeste
Porteiro,mês,MT,1656.6,1656.6,202301,MDO,Centro-Oeste
Porteiro,mês,PA,1680.54,1680.54,202301,MDO,Norte
Porteiro,mês,PR,1839.2,1839.2,202301,MDO,Sul
Porteiro,mês,RJ,1707.69,1707.69,202301,MDO,Sudeste
Porteiro,mês,RO,1680.54,1680.54,202301,MDO,Norte
Porteiro,mês,RR,1680.54,1680.54,202301,MDO,Norte
Porteiro,mês,RS,1839.2,1839.2,202301,MDO,Sul
Porteiro,mês,SC,1839.2,1839.2,202301,MDO,Sul
Porteiro,mês,SP,1707.69,1707.69,202301,MDO,Sudeste
Porteiro,mês,TO,1680.54,1680.54,202301,MDO,Norte
Condutor de máquinas,mês,AC,2002.36,2002.36,202301,MDO,Norte
Condutor de máquinas,mês,AL,2002.36,2002.36,202301,MDO,Nordestes
Condutor de máquinas,mês,AM,2002.36,2002.36,202301,MDO,Norte
Condutor de máquinas,mês,AP,2002.36,2002.36,202301,MDO,Norte
Condutor de máquinas,mês,BA,2002.36,2002.36,202301,MDO,Nordestes
Condutor de máquinas,mês,CE,2002.36,2002.36,202301,MDO,Nordestes
Condutor de máquinas,mês,DF,2002.36,2002.36,202301,MDO,Centro-Oeste
Condutor de máquinas,mês,ES,2002.36,2002.36,202301,MDO,Sudeste
Condutor de máquinas,mês,GO,2002.36,2002.36,202301,MDO,Centro-Oeste
Condutor de máquinas,mês,MA,2002.36,2002.36,202301,MDO,Nordestes
Condutor de máquinas,mês,MG,2002.36,2002.36,202301,MDO,Sudeste
Condutor de máquinas,mês,MS,2002.36,2002.36,202301,MDO,Centro-Oeste
Condutor de máquinas,mês,MT,2002.36,2002.36,202301,MDO,Centro-Oeste
Condutor de máquinas,mês,PA,2002.36,2002.36,202301,MDO,Norte
Condutor de máquinas,mês,PB,2002.36,2002.36,202301,MDO,Nordestes
Condutor de máquinas,mês,PE,2002.36,2002.36,202301,MDO,Nordestes
Condutor de máquinas,mês,PI,2002.36,2002.36,202301,MDO,Nordestes
Condutor de máquinas,mês,PR,2002.36,2002.36,202301,MDO,Sul
Condutor de máquinas,mês,RJ,2002.36,2002.36,202301,MDO,Sudeste
Condutor de máquinas,mês,RN,2002.36,2002.36,202301,MDO,Nordestes
Condutor de máquinas,mês,RO,2002.36,2002.36,202301,MDO,Norte
Condutor de máquinas,mês,RR,2002.36,2002.36,202301,MDO,Norte
Condutor de máquinas,mês,RS,2002.36,2002.36,202301,MDO,Sul
Condutor de máquinas,mês,SC,2002.36,2002.36,202301,MDO,Sul
Condutor de máquinas,mês,SE,2002.36,2002.36,202301,MDO,Nordestes
Condutor de máquinas,mês,SP,2002.36,2002.36,202301,MDO,Sudeste
Condutor de máquinas,mês,TO,2002.36,2002.36,202301,MDO,Norte
Draguista,mês,AC,3595.3388,3595.3388,202301,MDO,Norte
Draguista,mês,AL,3595.3388,3595.3388,202301,MDO,Nordestes
Draguista,mês,AM,3595.3388,3595.3388,202301,MDO,Norte
Draguista,mês,AP,3595.3388,3595.3388,202301,MDO,Norte
Draguista,mês,BA,3595.3388,3595.3388,202301,MDO,Nordestes
Draguista,mês,CE,3595.3388,3595.3388,202301,MDO,Nordestes
Draguista,mês,DF,3595.3388,3595.3388,202301,MDO,Centro-Oeste
Draguista,mês,ES,3595.3388,3595.3388,202301,MDO,Sudeste
Draguista,mês,GO,3595.3388,3595.3388,202301,MDO,Centro-Oeste
Draguista,mês,MA,3595.3388,3595.3388,202301,MDO,Nordestes
Draguista,mês,MG,3595.3388,3595.3388,202301,MDO,Sudeste
Draguista,mês,MS,3595.3388,3595.3388,202301,MDO,Centro-Oeste
Draguista,mês,MT,3595.3388,3595.3388,202301,MDO,Centro-Oeste
Draguista,mês,PA,3595.3388,3595.3388,202301,MDO,Norte
Draguista,mês,PB,3595.3388,3595.3388,202301,MDO,Nordestes
Draguista,mês,PE,3595.3388,3595.3388,202301,MDO,Nordestes
Draguista,mês,PI,3595.3388,3595.3388,202301,MDO,Nordestes
Draguista,mês,PR,3595.3388,3595.3388,202301,MDO,Sul
Draguista,mês,RJ,3595.3388,3595.3388,202301,MDO,Sudeste
Draguista,mês,RN,3595.3388,3595.3388,202301,MDO,Nordestes
Draguista,mês,RO,3595.3388,3595.3388,202301,MDO,Norte
Draguista,mês,RR,3595.3388,3595.3388,202301,MDO,Norte
Draguista,mês,RS,3595.3388,3595.3388,202301,MDO,Sul
Draguista,mês,SC,3595.3388,3595.3388,202301,MDO,Sul
Draguista,mês,SE,3595.3388,3595.3388,202301,MDO,Nordestes
Draguista,mês,SP,3595.3388,3595.3388,202301,MDO,Sudeste
Draguista,mês,TO,3595.3388,3595.3388,202301,MDO,Norte
Frentista de túnel com periculosidade,h,BA,10.25,10.25,202301,MDO,Nordestes
Frentista de túnel com periculosidade,h,RJ,11.58,11.58,202301,MDO,Sudeste
Frentista de túnel com periculosidade,h,SE,7.128,7.128,202301,MDO,Nordestes
Servente com periculosidade,h,BA,6.26,6.26,202301,MDO,Nordestes
Servente com periculosidade,h,CE,6.24,6.24,202301,MDO,Nordestes
Servente com periculosidade,h,DF,6.63,6.63,202301,MDO,Centro-Oeste
Servente com periculosidade,h,GO,6.14,6.14,202301,MDO,Centro-Oeste
Servente com periculosidade,h,MA,5.98,5.98,202301,MDO,Nordestes
Servente com periculosidade,h,MS,6.25,6.25,202301,MDO,Centro-Oeste
Servente com periculosidade,h,MT,7.0455,7.0455,202301,MDO,Centro-Oeste
Servente com periculosidade,h,PB,6.0034,6.0034,202301,MDO,Nordestes
Servente com periculosidade,h,PR,8.36,8.36,202301,MDO,Sul
Servente com periculosidade,h,RJ,8.56,8.56,202301,MDO,Sudeste
Servente com periculosidade,h,RN,6.142,6.142,202301,MDO,Nordestes
Servente com periculosidade,h,RO,6.735,6.735,202301,MDO,Norte
Servente com periculosidade,h,RR,6.49,6.49,202301,MDO,Norte
Servente com periculosidade,h,RS,6.932,6.932,202301,MDO,Sul
Bombeiro hidráulico com periculosidade,h,ES,11.58,11.58,202301,MDO,Sudeste
Bombeiro hidráulico com periculosidade,h,MG,11.58,11.58,202301,MDO,Sudeste
Bombeiro hidráulico com periculosidade,h,RJ,11.58,11.58,202301,MDO,Sudeste
Bombeiro hidráulico com periculosidade,h,SP,11.58,11.58,202301,MDO,Sudeste
Eletricista com periculosidade,h,RJ,11.58,11.58,202301,MDO,Sudeste
Operador de equipamento pesado com periculosidade,h,BA,14.06,14.06,202301,MDO,Nordestes
Operador de equipamento pesado com periculosidade,h,CE,12.23,12.23,202301,MDO,Nordestes
Operador de equipamento pesado com periculosidade,h,GO,14.75,14.75,202301,MDO,Centro-Oeste
Operador de equipamento pesado com periculosidade,h,RJ,12.53,12.53,202301,MDO,Sudeste
Motorista de veículo especial com periculosidade,h,AC,10.5879,10.5879,202301,MDO,Norte
Motorista de veículo especial com periculosidade,h,BA,14.06,14.06,202301,MDO,Nordestes
Motorista de veículo especial com periculosidade,h,CE,13.69,13.69,202301,MDO,Nordestes
Motorista de veículo especial com periculosidade,h,MA,12.67,12.67,202301,MDO,Nordestes
Motorista de veículo especial com periculosidade,h,MS,13.32,13.32,202301,MDO,Centro-Oeste
Operador de equipamento leve com periculosidade,h,AP,8.69,8.69,202301,MDO,Norte
Operador de equipamento leve com periculosidade,h,BA,10.25,10.25,202301,MDO,Nordestes
Operador de equipamento leve com periculosidade,h,CE,9.4,9.4,202301,MDO,Nordestes
Operador de equipamento leve com periculosidade,h,GO,8.85,8.85,202301,MDO,Centro-Oeste
Operador de equipamento leve com periculosidade,h,MA,9.29,9.29,202301,MDO,Nordestes
Operador de equipamento leve com periculosidade,h,MS,7.97,7.97,202301,MDO,Centro-Oeste
Operador de equipamento leve com periculosidade,h,PI,8.14,8.14,202301,MDO,Nordestes
Operador de equipamento leve com periculosidade,h,PR,9.42,9.42,202301,MDO,Sul
Operador de equipamento leve com periculosidade,h,RJ,12.53,12.53,202301,MDO,Sudeste
Operador de equipamento leve com periculosidade,h,RO,8.602,8.602,202301,MDO,Norte
Operador de equipamento leve com periculosidade,h,RR,8.53,8.53,202301,MDO,Norte
Operador de equipamento leve com insalubridade,h,AP,8.69,8.69,202301,MDO,Norte
Operador de equipamento leve com insalubridade,h,BA,10.25,10.25,202301,MDO,Nordestes
Operador de equipamento leve com insalubridade,h,CE,9.4,9.4,202301,MDO,Nordestes
Operador de equipamento leve com insalubridade,h,GO,8.85,8.85,202301,MDO,Centro-Oeste
Operador de equipamento leve com insalubridade,h,MA,9.29,9.29,202301,MDO,Nordestes
Operador de equipamento leve com insalubridade,h,MS,7.97,7.97,202301,MDO,Centro-Oeste
Operador de equipamento leve com insalubridade,h,PI,8.14,8.14,202301,MDO,Nordestes
Operador de equipamento leve com insalubridade,h,PR,9.42,9.42,202301,MDO,Sul
Operador de equipamento leve com insalubridade,h,RJ,12.53,12.53,202301,MDO,Sudeste
Operador de equipamento leve com insalubridade,h,RO,8.602,8.602,202301,MDO,Norte
Operador de equipamento leve com insalubridade,h,RR,8.53,8.53,202301,MDO,Norte
Piloto fluvial com periculosidade,h,AC,13.8909,13.8909,202301,MDO,Norte
Piloto fluvial com periculosidade,h,AL,13.8909,13.8909,202301,MDO,Nordestes
Piloto fluvial com periculosidade,h,AM,13.8909,13.8909,202301,MDO,Norte
Piloto fluvial com periculosidade,h,AP,13.8909,13.8909,202301,MDO,Norte
Piloto fluvial com periculosidade,h,BA,13.8909,13.8909,202301,MDO,Nordestes
Piloto fluvial com periculosidade,h,CE,13.8909,13.8909,202301,MDO,Nordestes
Piloto fluvial com periculosidade,h,DF,13.8909,13.8909,202301,MDO,Centro-Oeste
Piloto fluvial com periculosidade,h,ES,13.8909,13.8909,202301,MDO,Sudeste
Piloto fluvial com periculosidade,h,GO,13.8909,13.8909,202301,MDO,Centro-Oeste
Piloto fluvial com periculosidade,h,MA,13.8909,13.8909,202301,MDO,Nordestes
Piloto fluvial com periculosidade,h,MG,13.8909,13.8909,202301,MDO,Sudeste
Piloto fluvial com periculosidade,h,MS,13.8909,13.8909,202301,MDO,Centro-Oeste
Piloto fluvial com periculosidade,h,MT,13.8909,13.8909,202301,MDO,Centro-Oeste
Piloto fluvial com periculosidade,h,PA,13.8909,13.8909,202301,MDO,Norte
Piloto fluvial com periculosidade,h,PB,13.8909,13.8909,202301,MDO,Nordestes
Piloto fluvial com periculosidade,h,PE,13.8909,13.8909,202301,MDO,Nordestes
Piloto fluvial com periculosidade,h,PI,13.8909,13.8909,202301,MDO,Nordestes
Piloto fluvial com periculosidade,h,PR,13.8909,13.8909,202301,MDO,Sul
Piloto fluvial com periculosidade,h,RJ,13.8909,13.8909,202301,MDO,Sudeste
Piloto fluvial com periculosidade,h,RN,13.8909,13.8909,202301,MDO,Nordestes
Piloto fluvial com periculosidade,h,RO,13.8909,13.8909,202301,MDO,Norte
Piloto fluvial com periculosidade,h,RR,13.8909,13.8909,202301,MDO,Norte
Piloto fluvial com periculosidade,h,RS,13.8909,13.8909,202301,MDO,Sul
Piloto fluvial com periculosidade,h,SC,13.8909,13.8909,202301,MDO,Sul
Piloto fluvial com periculosidade,h,SE,13.8909,13.8909,202301,MDO,Nordestes
Piloto fluvial com periculosidade,h,SP,13.8909,13.8909,202301,MDO,Sudeste
Piloto fluvial com periculosidade,h,TO,13.8909,13.8909,202301,MDO,Norte
Draguista com periculosidade,h,AC,16.3424,16.3424,202301,MDO,Norte
Draguista com periculosidade,h,AL,16.3424,16.3424,202301,MDO,Nordestes
Draguista com periculosidade,h,AM,16.3424,16.3424,202301,MDO,Norte
Draguista com periculosidade,h,AP,16.3424,16.3424,202301,MDO,Norte
Draguista com periculosidade,h,BA,16.3424,16.3424,202301,MDO,Nordestes
Draguista com periculosidade,h,CE,16.3424,16.3424,202301,MDO,Nordestes
Draguista com periculosidade,h,DF,16.3424,16.3424,202301,MDO,Centro-Oeste
Draguista com periculosidade,h,ES,16.3424,16.3424,202301,MDO,Sudeste
Draguista com periculosidade,h,GO,16.3424,16.3424,202301,MDO,Centro-Oeste
Draguista com periculosidade,h,MA,16.3424,16.3424,202301,MDO,Nordestes
Draguista com periculosidade,h,MG,16.3424,16.3424,202301,MDO,Sudeste
Draguista com periculosidade,h,MS,16.3424,16.3424,202301,MDO,Centro-Oeste
Draguista com periculosidade,h,MT,16.3424,16.3424,202301,MDO,Centro-Oeste
Draguista com periculosidade,h,PA,16.3424,16.3424,202301,MDO,Norte
Draguista com periculosidade,h,PB,16.3424,16.3424,202301,MDO,Nordestes
Draguista com periculosidade,h,PE,16.3424,16.3424,202301,MDO,Nordestes
Draguista com periculosidade,h,PI,16.3424,16.3424,202301,MDO,Nordestes
Draguista com periculosidade,h,PR,16.3424,16.3424,202301,MDO,Sul
Draguista com periculosidade,h,RJ,16.3424,16.3424,202301,MDO,Sudeste
Draguista com periculosidade,h,RN,16.3424,16.3424,202301,MDO,Nordestes
Draguista com periculosidade,h,RO,16.3424,16.3424,202301,MDO,Norte
Draguista com periculosidade,h,RR,16.3424,16.3424,202301,MDO,Norte
Draguista com periculosidade,h,RS,16.3424,16.3424,202301,MDO,Sul
Draguista com periculosidade,h,SC,16.3424,16.3424,202301,MDO,Sul
Draguista com periculosidade,h,SE,16.3424,16.3424,202301,MDO,Nordestes
Draguista com periculosidade,h,SP,16.3424,16.3424,202301,MDO,Sudeste
Draguista com periculosidade,h,TO,16.3424,16.3424,202301,MDO,Norte
Motorista de veículo leve - mensalista,mês,AC,1911.8,1911.8,202301,MDO,Norte
Motorista de veículo leve - mensalista,mês,AL,2255.0,2255.0,202301,MDO,Nordestes
Motorista de veículo leve - mensalista,mês,AM,1911.8,1911.8,202301,MDO,Norte
Motorista de veículo leve - mensalista,mês,AP,1911.8,1911.8,202301,MDO,Norte
Motorista de veículo leve - mensalista,mês,BA,2255.0,2255.0,202301,MDO,Nordestes
Motorista de veículo leve - mensalista,mês,CE,2255.0,2255.0,202301,MDO,Nordestes
Motorista de veículo leve - mensalista,mês,MA,2255.0,2255.0,202301,MDO,Nordestes
Motorista de veículo leve - mensalista,mês,PA,1911.8,1911.8,202301,MDO,Norte
Motorista de veículo leve - mensalista,mês,PB,2255.0,2255.0,202301,MDO,Nordestes
Motorista de veículo leve - mensalista,mês,PE,2255.0,2255.0,202301,MDO,Nordestes
Motorista de veículo leve - mensalista,mês,PI,2255.0,2255.0,202301,MDO,Nordestes
Motorista de veículo leve - mensalista,mês,RN,2255.0,2255.0,202301,MDO,Nordestes
Motorista de veículo leve - mensalista,mês,RO,1911.8,1911.8,202301,MDO,Norte
Motorista de veículo leve - mensalista,mês,RR,1911.8,1911.8,202301,MDO,Norte
Motorista de veículo leve - mensalista,mês,SE,2255.0,2255.0,202301,MDO,Nordestes
Motorista de veículo leve - mensalista,mês,TO,1911.8,1911.8,202301,MDO,Norte
Topógrafo,mês,AC,2688.42,2688.42,202301,MDO,Norte
Topógrafo,mês,AL,3825.8,3825.8,202301,MDO,Nordestes
Topógrafo,mês,AM,2688.42,2688.42,202301,MDO,Norte
Topógrafo,mês,AP,2688.42,2688.42,202301,MDO,Norte
Topógrafo,mês,BA,3825.8,3825.8,202301,MDO,Nordestes
Topógrafo,mês,CE,3825.8,3825.8,202301,MDO,Nordestes
Topógrafo,mês,MA,3825.8,3825.8,202301,MDO,Nordestes
Topógrafo,mês,PA,2688.42,2688.42,202301,MDO,Norte
Topógrafo,mês,PB,3825.8,3825.8,202301,MDO,Nordestes
Topógrafo,mês,PE,3825.8,3825.8,202301,MDO,Nordestes
Topógrafo,mês,PI,3825.8,3825.8,202301,MDO,Nordestes
Topógrafo,mês,PR,2948.0,2948.0,202301,MDO,Sul
Topógrafo,mês,RN,3825.8,3825.8,202301,MDO,Nordestes
Topógrafo,mês,RO,2688.42,2688.42,202301,MDO,Norte
Topógrafo,mês,RR,2688.42,2688.42,202301,MDO,Norte
Topógrafo,mês,RS,2948.0,2948.0,202301,MDO,Sul
Topógrafo,mês,SC,2948.0,2948.0,202301,MDO,Sul
Topógrafo,mês,SE,3825.8,3825.8,202301,MDO,Nordestes
Topógrafo,mês,TO,2688.42,2688.42,202301,MDO,Norte
Auxiliar de topografia,mês,AC,1685.2,1685.2,202301,MDO,Norte
Auxiliar de topografia,mês,AL,2255.0,2255.0,202301,MDO,Nordestes
Auxiliar de topografia,mês,AM,1685.2,1685.2,202301,MDO,Norte
Auxiliar de topografia,mês,AP,1685.2,1685.2,202301,MDO,Norte
Auxiliar de topografia,mês,BA,2255.0,2255.0,202301,MDO,Nordestes
Auxiliar de topografia,mês,CE,2255.0,2255.0,202301,MDO,Nordestes
Auxiliar de topografia,mês,DF,1947.0,1947.0,202301,MDO,Centro-Oeste
Auxiliar de topografia,mês,ES,2547.6,2547.6,202301,MDO,Sudeste
Auxiliar de topografia,mês,GO,1947.0,1947.0,202301,MDO,Centro-Oeste
Auxiliar de topografia,mês,MA,2255.0,2255.0,202301,MDO,Nordestes
Auxiliar de topografia,mês,MG,2547.6,2547.6,202301,MDO,Sudeste
Auxiliar de topografia,mês,MS,1947.0,1947.0,202301,MDO,Centro-Oeste
Auxiliar de topografia,mês,MT,1947.0,1947.0,202301,MDO,Centro-Oeste
Auxiliar de topografia,mês,PA,1685.2,1685.2,202301,MDO,Norte
Auxiliar de topografia,mês,PB,2255.0,2255.0,202301,MDO,Nordestes
Auxiliar de topografia,mês,PE,2255.0,2255.0,202301,MDO,Nordestes
Auxiliar de topografia,mês,PI,2255.0,2255.0,202301,MDO,Nordestes
Auxiliar de topografia,mês,PR,1896.4,1896.4,202301,MDO,Sul
Auxiliar de topografia,mês,RJ,2547.6,2547.6,202301,MDO,Sudeste
Auxiliar de topografia,mês,RN,2255.0,2255.0,202301,MDO,Nordestes
Auxiliar de topografia,mês,RO,1685.2,1685.2,202301,MDO,Norte
Auxiliar de topografia,mês,RR,1685.2,1685.2,202301,MDO,Norte
Auxiliar de topografia,mês,RS,1896.4,1896.4,202301,MDO,Sul
Auxiliar de topografia,mês,SC,1896.4,1896.4,202301,MDO,Sul
Auxiliar de topografia,mês,SE,2255.0,2255.0,202301,MDO,Nordestes
Auxiliar de topografia,mês,SP,2547.6,2547.6,202301,MDO,Sudeste
Auxiliar de topografia,mês,TO,1685.2,1685.2,202301,MDO,Norte
Pedreiro - mensalista,mês,AL,1669.8,1669.8,202301,MDO,Nordestes
Pedreiro - mensalista,mês,AP,1911.8,1911.8,202301,MDO,Norte
Pedreiro - mensalista,mês,BA,2255.0,2255.0,202301,MDO,Nordestes
Pedreiro - mensalista,mês,CE,2068.0,2068.0,202301,MDO,Nordestes
Pedreiro - mensalista,mês,DF,2252.8,2252.8,202301,MDO,Centro-Oeste
Pedreiro - mensalista,mês,MA,2043.8,2043.8,202301,MDO,Nordestes
Pedreiro - mensalista,mês,MT,2300.0,2300.0,202301,MDO,Centro-Oeste
Pedreiro - mensalista,mês,PA,1911.8,1911.8,202301,MDO,Norte
Pedreiro - mensalista,mês,PB,1778.78,1778.78,202301,MDO,Nordestes
Pedreiro - mensalista,mês,PI,1790.8,1790.8,202301,MDO,Nordestes
Pedreiro - mensalista,mês,PR,2516.8,2516.8,202301,MDO,Sul
Pedreiro - mensalista,mês,RJ,2547.6,2547.6,202301,MDO,Sudeste
Pedreiro - mensalista,mês,RN,1721.92,1721.92,202301,MDO,Nordestes
Pedreiro - mensalista,mês,RO,1892.55,1892.55,202301,MDO,Norte
Pedreiro - mensalista,mês,SE,1828.47,1828.47,202301,MDO,Nordestes
Eletricista - mensalista,mês,RJ,2547.6,2547.6,202301,MDO,Sudeste
Servente - mensalista,mês,BA,1377.2,1377.2,202301,MDO,Nordestes
Servente - mensalista,mês,CE,1372.8,1372.8,202301,MDO,Nordestes
Servente - mensalista,mês,DF,1458.6,1458.6,202301,MDO,Centro-Oeste
Servente - mensalista,mês,GO,1350.8,1350.8,202301,MDO,Centro-Oeste
Servente - mensalista,mês,MA,1315.6,1315.6,202301,MDO,Nordestes
Servente - mensalista,mês,MS,1375.0,1375.0,202301,MDO,Centro-Oeste
Servente - mensalista,mês,MT,1550.0,1550.0,202301,MDO,Centro-Oeste
Servente - mensalista,mês,PB,1320.76,1320.76,202301,MDO,Nordestes
Servente - mensalista,mês,PR,1839.2,1839.2,202301,MDO,Sul
Servente - mensalista,mês,RJ,1883.2,1883.2,202301,MDO,Sudeste
Servente - mensalista,mês,RN,1351.23,1351.23,202301,MDO,Nordestes
Servente - mensalista,mês,RO,1481.85,1481.85,202301,MDO,Norte
Servente - mensalista,mês,RR,1427.8,1427.8,202301,MDO,Norte
Servente - mensalista,mês,RS,1525.05,1525.05,202301,MDO,Sul
Motorista de caminhão com periculosidade,h,BA,11.36,11.36,202301,MDO,Nordestes
Motorista de caminhão com periculosidade,h,CE,12.23,12.23,202301,MDO,Nordestes
Motorista de caminhão com periculosidade,h,MA,10.26,10.26,202301,MDO,Nordestes
Motorista de caminhão com periculosidade,h,MS,9.08,9.08,202301,MDO,Centro-Oeste
Motorista de caminhão com periculosidade,h,PR,11.44,11.44,202301,MDO,Sul
Motorista de caminhão com periculosidade,h,RN,10.7674,10.7674,202301,MDO,Nordestes
Motorista de caminhão com periculosidade,h,RO,9.616,9.616,202301,MDO,Norte
Motorista de caminhão com periculosidade,h,RR,9.49,9.49,202301,MDO,Norte
Motorista de caminhão com periculosidade,h,SE,8.3112,8.3112,202301,MDO,Nordestes
Auxiliar de laboratório,mês,ES,2547.6,2547.6,202304,MDO,Sudeste
Auxiliar de laboratório,mês,MG,2547.6,2547.6,202304,MDO,Sudeste
Auxiliar de laboratório,mês,SP,2547.6,2547.6,202304,MDO,Sudeste
Operador de equipamento de mergulho,h,AC,16.6882,16.6882,202304,MDO,Norte
Operador de equipamento de mergulho,h,AL,16.6882,16.6882,202304,MDO,Nordestes
Operador de equipamento de mergulho,h,AM,16.6882,16.6882,202304,MDO,Norte
Operador de equipamento de mergulho,h,AP,16.6882,16.6882,202304,MDO,Norte
Operador de equipamento de mergulho,h,BA,16.6882,16.6882,202304,MDO,Nordestes
Operador de equipamento de mergulho,h,CE,16.6882,16.6882,202304,MDO,Nordestes
Operador de equipamento de mergulho,h,DF,16.6882,16.6882,202304,MDO,Centro-Oeste
Operador de equipamento de mergulho,h,ES,16.6882,16.6882,202304,MDO,Sudeste
Operador de equipamento de mergulho,h,GO,16.6882,16.6882,202304,MDO,Centro-Oeste
Operador de equipamento de mergulho,h,MA,16.6882,16.6882,202304,MDO,Nordestes
Operador de equipamento de mergulho,h,MG,16.6882,16.6882,202304,MDO,Sudeste
Operador de equipamento de mergulho,h,MS,16.6882,16.6882,202304,MDO,Centro-Oeste
